0.028742515,0.019189059,0.05,6
0.003592814,0.00935215,0.05,6
-0.049101796,0.006257635,0.05,6
-0.102994012,0.006327145,0.05,6
-0.154491018,0.005948003,0.05,6
-0.200598802,0.005878494,0.05,6
0.052095808,0.031133813,0,6
0.046107784,0.023436343,0,6
0.037125749,0.015131345,0,6
0.010778443,0.005141877,0,6
-0.038323353,0.004012578,0,6
-0.099401198,0.004071254,0,6
-0.152694611,0.003840159,0,6
-0.199401198,0.004071254,0,6
0.050919663,0.015216803,-0.05,6
0.045781417,0.012535137,-0.05,6
0.039515842,0.009575507,-0.05,6
0.030770144,0.006644357,-0.05,6
0.018784858,0.004110217,-0.05,6
-0.004782248,0.002796155,-0.05,6
-0.045484751,0.002697045,-0.05,6
-0.079435149,0.002696476,-0.05,6
-0.110300225,0.002698754,-0.05,6
-0.139895574,0.002609897,-0.05,6
-0.184929394,0.002537558,-0.05,6
0.051928326,0.01260235,-0.1,6
0.045294885,0.008996226,-0.1,6
0.036145722,0.005510858,-0.1,6
0.020386852,0.00315785,-0.1,6
-0.005767177,0.002149092,-0.1,6
-0.051346861,0.001891634,-0.1,6
-0.103180254,0.001843788,-0.1,6
-0.155084846,0.001980491,-0.1,6
-0.200818797,0.002122891,-0.1,6
0.057980301,0.004915628,-0.2,6
0.044428622,0.003241581,-0.2,6
0.005589178,0.001513421,-0.2,6
-0.048593806,0.001155714,-0.2,6
-0.094220956,0.001021289,-0.2,6
-0.159594162,0.000868637,-0.2,6
-0.201554527,0.000829904,-0.2,6
